year,plot,treatment,species,cover
2012,7_4,C,PLJA,9.5
2012,2_2,C,KAPA,21
2012,2_3,C,BOGR2,10
2012,2_4,C,BOGR2,6.25
2012,20_1,C,CHSES,0.05
2012,20_2,C,CHSES,0.01
2012,12_1,C,BOBA2,1.15
2012,3_1,C,BOGR2,4.1
2012,3_2,C,BOGR2,14.25
2012,12_1,C,BOER4,21
2012,20_4,C,BOBA2,0.4
2012,3_1,C,BOBA2,0.05
2012,5_2,C,BOBA2,0.1
2012,5_3,C,BOBA2,0.1
2012,7_3,C,BOBA2,0.5
2012,9_1,C,BOBA2,0.26
2012,20_1,C,BOER4,3
2012,12_4,C,KAPA,7
2012,20_3,C,TILA2,13
2012,3_1,C,CHSES,0.25
2012,20_3,C,KRLA2,5
2012,12_3,C,MUAR2,4
2012,12_4,C,MUAR2,1
2012,3_3,C,BOGR2,4.25
2012,3_4,C,BOGR2,16
2012,7_2,C,BOBA2,0.1
2012,9_4,C,BOBA2,0.6
2012,2_3,C,KAPA,5
2012,5_4,C,PLJA,12.6
2012,7_1,C,PLJA,10
2012,20_4,C,TILA2,12.5
2012,13_2,C,SCBR2,5.65
2012,3_2,C,KAPA,0.5
2012,20_2,C,MUAR2,1.5
2012,18_4,C,PLJA,11.75
2012,20_4,C,EPTO,5
2012,12_3,C,TILA2,2.5
2012,15_2,C,CHSE7,0.25
2012,15_4,C,CHSE7,1
2012,2_1,C,CHSES,2.7
2012,5_4,C,KAPA,9.5
2012,2_1,C,KAPA,20.5
2012,2_2,C,BOGR2,5.25
2012,12_3,C,KAPA,0.45
2012,20_2,C,TILA2,16.25
2012,13_3,C,SCBR2,1.8
2012,12_4,C,BOBA2,0.41
2012,13_1,C,BOBA2,0.05
2012,2_4,C,BOBA2,0.25
2012,15_3,C,SCBR2,1.25
2012,15_4,C,SCBR2,0.15
2012,18_4,C,SCBR2,0.5
2012,9_2,C,CHSES,0.1
2012,9_3,C,BOBA2,0.05
2012,12_4,C,BOER4,2.25
2012,20_2,C,BOER4,2
2012,12_1,C,KAPA,0.1
2012,7_4,C,BOER4,2
2012,20_2,C,BOBA2,0.01
2012,5_2,C,KAPA,11
2012,5_3,C,KAPA,1.75
2012,9_2,C,BOSP,0.25
2012,9_3,C,BOSP,0.11
2012,9_1,C,SPFL2,3
2012,2_4,C,BOER4,1
2012,2_3,C,CHSES,4
2012,20_1,C,EUEX4,0.25
2012,3_1,C,EUEX4,0.45
2012,3_4,C,EUEX4,0.25
2012,13_1,C,PLJA,4
2012,13_2,C,PLJA,8.5
2012,7_2,C,PLJA,3
2012,13_4,C,SCBR2,2.25
2012,5_4,C,CHSES,0.15
2012,20_3,C,BOBA2,0.06
2012,18_4,C,CHSES,0.25
2012,2_2,C,CHSES,2.5
2012,5_3,C,PLJA,5
2012,18_3,C,EUEX4,0.75
2012,18_4,C,EUEX4,0.25
2012,5_1,C,EUEX4,0.35
2012,5_2,C,EUEX4,0.75
2012,12_3,C,BOBA2,0.8
2012,3_3,C,KAPA,6.5
2012,9_2,C,MUAR2,2
2012,15_1,C,SCBR2,0.3
2012,13_3,C,PLJA,7
2012,13_4,C,PLJA,7.6
2012,18_3,C,KAPA,3.25
2012,18_2,C,TILA2,0.35
2012,9_3,C,CHSES,0.05
2012,20_1,C,TILA2,21.25
2012,2_2,C,EUEX4,0.5
2012,2_3,C,EUEX4,0.75
2012,7_2,C,HODR,0.05
2012,12_1,C,EUEX4,0.35
2012,12_3,C,EUEX4,1.5
2012,13_2,C,EUEX4,0.1
2012,3_4,C,KAPA,2
2012,5_1,C,KAPA,6
2012,7_3,C,PLJA,11.6
2012,2_1,C,CHSE7,0.75
2012,12_3,C,BOER4,14
2012,2_2,C,PEAN,0.5
2012,18_4,C,KAPA,0.25
2012,18_1,C,EUEX4,0.3
2012,18_2,C,EUEX4,0.25
2012,3_2,C,PLJA,1.5
2012,13_1,C,SCBR2,0.9
2012,5_1,C,DANAN,1
2012,5_2,C,DANAN,0.1
2012,2_4,C,EUEX4,0.5
2012,20_1,C,HODR,1
2012,20_4,C,SPCO4,4
2012,3_4,C,PLJA,6.6
2012,13_3,C,EUEX4,0.1
2012,2_1,C,BOGR2,7.1
2012,13_2,C,TILA2,0.25
2012,13_3,C,TILA2,0.6
2012,18_1,C,CHSE7,0.25
2012,2_1,C,PEAN,0.75
2012,5_2,C,CHSE7,0.75
2012,12_4,C,HODR,1.5
2012,3_3,C,PLJA,6.6
2012,13_4,C,EUEX4,0.1
2012,15_1,C,EUEX4,0.95
2012,12_2,C,BOER4,39
2012,5_2,C,PLJA,13.5
2012,15_4,C,EUEX4,2
2012,20_2,C,CHSE7,0.1
2012,20_4,C,CHSE7,1.25
2012,18_4,C,TILA2,0.75
2012,2_3,C,TILA2,3
2012,18_3,C,HODR,0.1
2012,7_4,C,EUEX4,1
2012,5_3,C,EUEX4,0.6
2012,13_1,C,BOGR2,6
2012,7_2,C,EUEX4,4.5
2012,20_3,C,CHSE7,0.25
2012,5_1,C,PLJA,6.5
2012,7_3,C,EUEX4,1
2012,7_1,C,EUEX4,3.5
2012,12_3,C,HODR,0.5
2012,15_4,C,BOGR2,6.75
2012,18_2,C,PEAN,0.25
2012,15_3,C,EUEX4,0.6
2012,15_2,C,EUEX4,1.85
2012,18_3,C,TILA2,1.75
2012,9_1,C,EUEX4,0.25
2012,13_2,C,BOGR2,0.25
2012,13_4,C,BOGR2,1
2012,1_3,F,BOGR2,10.25
2012,16_2,F,ALIN,4.5
2012,19_4,F,PSTAT,2.5
2012,11_3,F,BOER4,6.3
2012,19_3,F,ALIN,0.05
2012,1_4,F,PLJA,42
2012,4_4,F,PLJA,5.85
2012,16_1,F,ALIN,1.25
2012,6_1,F,PLJA,10.45
2012,4_3,F,PLJA,2.25
2012,8_1,F,TILA2,27.75
2012,1_2,F,BOGR2,18.5
2012,10_2,F,BOER4,25.75
2012,6_1,F,TILA2,14.35
2012,17_1,F,EUEX4,0.6
2012,6_2,F,TILA2,23
2012,11_2,F,BOER4,22
2012,4_2,F,KAPA,9.5
2012,1_1,F,BOGR2,15.75
2012,17_2,F,EUEX4,1.35
2012,11_4,F,SPPO6,2
2012,4_2,F,PLJA,10.75
2012,11_4,F,BOER4,10
2012,16_2,F,BOGR2,1.75
2012,19_1,F,BOER4,1.5
2012,4_3,F,KAPA,17.5
2012,17_1,F,TILA2,1.1
2012,1_3,F,PLJA,11.75
2012,16_3,F,EUEX4,1.75
2012,1_2,F,PLJA,4.5
2012,14_1,F,PLJA,27
2012,11_4,F,TILA2,0.75
2012,17_3,F,PLJA,20.75
2012,16_1,F,TILA2,1.75
2012,10_1,F,BOER4,24
2012,14_4,F,BOGR2,7
2012,16_3,F,BOGR2,5
2012,16_2,F,EUEX4,1.85
2012,16_4,F,EUEX4,0.5
2012,4_2,F,TILA2,19
2012,4_1,F,TILA2,0.75
2012,4_1,F,KAPA,20
2012,14_1,F,BOGR2,1.5
2012,10_4,F,BOBA2,0.75
2012,14_1,F,TILA2,0.25
2012,14_3,F,BOGR2,3
2012,14_2,F,PLJA,28.5
2012,10_4,F,ALIN,1
2012,8_1,F,BOER4,2.5
2012,19_3,F,KAPA,1
2012,19_4,F,KAPA,0.4
2012,11_1,F,TILA2,50.25
2012,11_2,F,TILA2,10.75
2012,11_3,F,TILA2,0.75
2012,6_1,F,BOGR2,4
2012,6_2,F,BOGR2,10.35
2012,16_1,F,EUEX4,1.25
2012,19_3,F,BOER4,0.75
2012,17_3,F,EUEX4,0.75
2012,17_4,F,TILA2,16
2012,19_1,F,TILA2,17.5
2012,19_3,F,TILA2,35.15
2012,17_3,F,TILA2,0.75
2012,19_4,F,TILA2,0.11
2012,17_2,F,PLJA,34.5
2012,8_2,F,TILA2,19.5
2012,10_3,F,BOBA2,0.85
2012,11_1,F,BOBA2,0.75
2012,11_2,F,BOBA2,0.1
2012,6_3,F,BOGR2,1
2012,10_3,F,BOER4,25
2012,10_4,F,BOER4,5
2012,19_2,F,TILA2,19.1
2012,19_2,F,BOER4,4.5
2012,17_4,F,BOGR2,2.5
2012,19_4,F,BOER4,1.5
2012,19_2,F,BOGR2,3.25
2012,11_2,F,EUEX4,0.7
2012,10_2,F,BOBA2,1.4
2012,4_4,F,BOGR2,3
2012,16_3,F,KAPA,38
2012,16_3,F,TILA2,8
2012,10_1,F,SATR12,5
2012,17_1,F,SATR12,17
2012,17_4,F,PLJA,9.35
2012,1_1,F,KAPA,24
2012,19_2,F,BOBA2,0.4
2012,19_4,F,BOBA2,0.06
2012,8_3,F,BOBA2,0.35
2012,4_1,F,BOGR2,18
2012,14_4,F,EUEX4,0.25
2012,14_3,F,EUEX4,0.25
2012,16_4,F,SPHA,4
2012,4_2,F,BOGR2,1.25
2012,4_3,F,BOGR2,4.5
2012,16_2,F,KAPA,36
2012,16_1,F,PLJA,18
2012,16_4,F,KAPA,8.5
2012,16_3,F,PLJA,5.5
2012,6_4,F,BOGR2,1.6
2012,8_1,F,BOGR2,1.5
2012,11_1,F,BOER4,0.75
2012,8_3,F,TILA2,12.1
2012,11_4,F,SPORO,0.75
2012,19_3,F,BOBA2,0.15
2012,19_2,F,KAPA,3.5
2012,10_3,F,EUEX4,0.25
2012,14_1,F,EUEX4,0.35
2012,8_4,F,BOER4,9
2012,6_4,F,SOEL,4
2012,16_4,F,CHSES,0.5
2012,16_2,F,PLJA,6.5
2012,11_3,F,BOBA2,0.1
2012,11_4,F,BOBA2,0.9
2012,8_2,F,BOGR2,1.5
2012,16_4,F,PLJA,11.5
2012,17_1,F,PLJA,24
2012,14_3,F,PLJA,16
2012,4_1,F,PLJA,3.25
2012,10_4,F,TILA2,7.75
2012,10_4,F,CHSES,0.35
2012,11_3,F,CHSES,1.25
2012,17_2,F,CHSES,0.75
2012,19_1,F,CHSE7,0.5
2012,17_2,F,SATR12,4.5
2012,19_3,F,SATR12,4
2012,19_4,F,SATR12,18
2012,4_3,F,SATR12,32
2012,4_1,F,EUEX4,1.25
2012,17_3,F,KAPA,5.5
2012,17_4,F,KAPA,6.5
2012,19_1,F,KAPA,9.5
2012,1_2,F,KAPA,26
2012,6_2,F,KAPA,13.75
2012,10_1,F,BOBA2,0.6
2012,14_1,F,CHSE7,0.25
2012,14_2,F,CHSE7,0.75
2012,14_1,F,CHSES,0.25
2012,19_1,F,CHSES,1.6
2012,19_2,F,CHSES,0.1
2012,4_4,F,CHSES,0.1
2012,8_4,F,TILA2,11
2012,17_2,F,KAPA,5.1
2012,6_2,F,PLJA,7.1
2012,6_1,F,EUEX4,1.5
2012,10_3,F,CHSE7,1
2012,16_1,F,KAPA,12.5
2012,14_4,F,PLJA,8
2012,16_3,F,CHSES,0.5
2012,14_4,F,CHSE7,1
2012,16_1,F,CHSE7,0.75
2012,16_4,F,CHSE7,0.25
2012,6_4,F,PLJA,17.8
2012,10_2,F,KAPA,16.5
2012,19_2,F,CHSE7,0.25
2012,17_1,F,KAPA,9
2012,8_2,F,PLJA,13.75
2012,17_4,F,EUEX4,0.45
2012,11_3,F,KAPA,4.75
2012,10_1,F,TILA2,8
2012,10_2,F,TILA2,3.25
2012,10_2,F,EUEX4,0.25
2012,10_3,F,TILA2,5
2012,14_3,F,KAPA,2
2012,14_4,F,KAPA,7.5
2012,6_3,F,SOEL,2.5
2012,6_3,F,KAPA,17
2012,6_3,F,PLJA,10.3
2012,8_1,F,KAPA,4.5
2012,14_3,F,CHSE7,2
2012,17_4,F,CHSES,0.1
2012,10_1,F,SPCO4,5
2012,11_3,F,SPCO4,10
2012,19_4,F,SPCO4,2
2012,6_1,F,CHSES,2
2012,16_2,F,BOBA2,0.5
2012,4_2,F,SATR12,7
2012,19_1,F,BOBA2,0.65
2012,1_4,F,EUEX4,0.05
2012,10_1,F,EUEX4,0.5
2012,6_4,F,EUEX4,0.25
2012,1_3,F,EUEX4,0.5
2012,11_4,F,CHER2,1.65
2012,10_1,F,CHSES,0.85
2012,4_4,F,KAPA,23.75
2012,8_3,F,KAPA,3
2012,8_1,F,PLJA,4.5
2012,6_4,F,KAPA,5.35
2012,10_3,F,GUSA2,0.25
2012,6_2,F,EUEX4,1.25
2012,6_1,F,KAPA,19
2012,11_1,F,MUAR2,3
2012,1_4,F,KAPA,7.5
2012,8_2,F,KAPA,0.6
2012,10_1,F,KAPA,23
2012,11_1,F,TOAN,1
2012,10_1,F,CHLA10,2
2012,10_3,F,KAPA,20
2012,14_2,F,KAPA,1.5
2012,16_4,F,BOBA2,0.1
2012,11_4,F,KAPA,3.75
2012,1_2,F,EUEX4,0.1
2012,11_2,F,KAPA,2
2012,1_3,F,KAPA,10.5
2012,6_2,F,CHSES,0.5
2012,19_2,F,SPFL2,2
2012,14_1,F,KAPA,0.25
2012,10_4,F,KAPA,13.5
2012,11_1,F,KAPA,0.25
2012,8_3,F,BOER4,0.5
2012,4_1,F,ECIN2,9
2012,19_1,F,MUAR2,1.5
2013,3_2,C,EUEX4,3.35
2013,7_4,C,TILA2,15.25
2013,13_1,C,CHSE7,0.6
2013,3_1,C,EUEX4,4.1
2013,3_3,C,EUEX4,6.25
2013,9_1,C,CHSES,1.6
2013,7_4,C,CHSES,3.35
2013,13_2,C,CHSE7,0.25
2013,13_4,C,CHSE7,1
2013,5_3,C,DANAN,0.25
2013,12_4,C,HODR,4.5
2013,18_2,C,TILA2,23.75
2013,7_2,C,CHSES,1.6
2013,5_4,C,CHSE7,0.5
2013,3_1,C,CHSES,6.5
2013,15_3,C,KAPA,25
2013,7_3,C,TILA2,13.5
2013,15_2,C,KAPA,20
2013,7_3,C,CHSES,0.75
2013,9_1,C,TILA2,47
2013,2_3,C,EUEX4,5.5
2013,18_1,C,TILA2,13.25
2013,2_4,C,EUEX4,3.75
2013,5_3,C,CHSES,5.75
2013,5_4,C,DANAN,0.25
2013,3_2,C,BOGR2,20
2013,3_3,C,BOGR2,3.25
2013,12_3,C,SATR12,7
2013,15_3,C,TILA2,1.5
2013,15_1,C,ALIN,16
2013,2_3,C,BOGR2,21.5
2013,5_1,C,DANAN,0.01
2013,7_1,C,TILA2,12.5
2013,13_3,C,CHSES,2.85
2013,5_2,C,CHSES,7.5
2013,2_2,C,BOGR2,18
2013,7_1,C,CHSES,4.35
2013,2_2,C,CHSES,7.75
2013,12_1,C,SATR12,15
2013,15_1,C,EUEX4,7.1
2013,15_4,C,KAPA,55
2013,12_4,C,CHSE7,4.75
2013,3_1,C,PLJA,14.1
2013,3_2,C,PLJA,5.25
2013,20_1,C,EUEX4,1.25
2013,15_2,C,EUEX4,8
2013,9_2,C,EUEX4,0.75
2013,12_3,C,HODR,4
2013,5_4,C,CHSES,4.75
2013,18_2,C,KAPA,17
2013,12_3,C,DANAN,0.35
2013,3_2,C,CHSES,7
2013,3_3,C,CHSES,8.1
2013,18_1,C,EUEX4,2.75
2013,13_4,C,CHSES,4.5
2013,3_4,C,CHSES,9.5
2013,5_1,C,CHSES,1.5
2013,9_2,C,CHSES,2.15
2013,18_4,C,EUEX4,6.5
2013,3_1,C,BOGR2,1.75
2013,12_2,C,DANAN,0.5
2013,15_2,C,ALIN,3.5
2013,18_1,C,ALIN,0.5
2013,12_3,C,SPPO6,0.1
2013,20_4,C,EUEX4,2.6
2013,15_4,C,EUEX4,6
2013,7_2,C,TILA2,4
2013,2_1,C,BOGR2,24.5
2013,12_2,C,CHSE7,1.75
2013,15_3,C,PLJA,15.75
2013,20_1,C,SATR12,10.5
2013,15_4,C,PLJA,8
2013,7_2,C,CHSE7,0.5
2013,7_3,C,CHSE7,0.35
2013,2_4,C,ALMA4,0.25
2013,9_4,C,CHSE7,0.25
2013,12_4,C,SATR12,33.5
2013,18_1,C,KAPA,31
2013,12_1,C,ALIN,8.5
2013,9_1,C,EUEX4,0.45
2013,5_2,C,TILA2,8
2013,5_4,C,TILA2,1
2013,5_3,C,EUEX4,3.25
2013,15_2,C,PLJA,29.75
2013,13_1,C,BOGR2,11
2013,13_2,C,BOGR2,0.25
2013,12_1,C,CHSE7,2.75
2013,20_3,C,KRLA2,1.5
2013,7_2,C,EUEX4,3.5
2013,2_4,C,BOGR2,13
2013,7_4,C,EUEX4,5.5
2013,15_1,C,SCBR2,1.5
2013,2_1,C,EUEX4,2.25
2013,20_3,C,EUEX4,2.5
2013,2_2,C,EUEX4,3.75
2013,20_4,C,ALIN,5
2013,20_3,C,ALIN,1
2013,5_2,C,EUEX4,5
2013,12_3,C,BOER4,20
2013,12_4,C,BOER4,2.25
2013,3_4,C,KAPA,16.5
2013,5_1,C,KAPA,14.5
2013,18_2,C,EUEX4,4.25
2013,18_3,C,EUEX4,4.25
2013,9_4,C,KAPA,13
2013,13_3,C,PLJA,16.1
2013,2_4,C,CHSES,12.75
2013,18_2,C,ALIN,2
2013,13_4,C,PLJA,15
2013,12_3,C,CHSE7,0.75
2013,3_3,C,PLJA,9
2013,3_4,C,PLJA,9.1
2013,9_2,C,ASTRA,0.15
2013,15_1,C,PLJA,36.5
2013,2_4,C,KAPA,18
2013,18_4,C,ALIN,1
2013,20_1,C,ALIN,13
2013,12_3,C,CHSES,3.5
2013,13_1,C,BOBA2,2.25
2013,5_4,C,EUEX4,6.25
2013,7_1,C,EUEX4,1
2013,20_1,C,HODR,2.5
2013,18_4,C,PLJA,14.25
2013,2_1,C,CHSES,0.25
2013,18_2,C,KAHI,1.75
2013,18_3,C,KAHI,1
2013,9_3,C,SATR12,5.5
2013,12_1,C,DANAN,0.25
2013,15_2,C,SCBR2,1.75
2013,13_1,C,SAAB,0.6
2013,9_3,C,EUEX4,1.35
2013,15_3,C,EUEX4,5.25
2013,20_2,C,TILA2,17
2013,3_4,C,BOGR2,5
2013,5_4,C,KAPA,24
2013,9_2,C,KAPA,8
2013,9_3,C,KAPA,4
2013,13_2,C,PLJA,6.6
2013,13_4,C,SCBR2,2.35
2013,15_3,C,SCBR2,1
2013,12_2,C,BOER4,48
2013,9_4,C,SPPO6,0.1
2013,5_1,C,TILA2,16.75
2013,18_1,C,CHSE7,0.5
2013,12_4,C,CHSES,2
2013,9_2,C,BOSP,1.5
2013,15_2,C,SATR12,0.25
2013,15_1,C,SATR12,1.5
2013,18_2,C,SATR12,0.5
2013,18_3,C,SATR12,26.25
2013,18_4,C,SATR12,5.25
2013,9_2,C,TILA2,16.35
2013,3_4,C,EUEX4,2.25
2013,18_3,C,KAPA,1.5
2013,18_4,C,KAPA,25
2013,15_4,C,SCBR2,0.75
2013,18_4,C,SCBR2,0.5
2013,15_4,C,CHSE7,6
2013,18_3,C,PLJA,18.5
2013,13_4,C,KAHI,20
2013,9_1,C,SATR12,4.9
2013,9_4,C,BOBA2,2.75
2013,9_2,C,SATR12,5.25
2013,18_3,C,TILA2,21
2013,18_4,C,TILA2,4
2013,20_1,C,TILA2,23.75
2013,2_4,C,SATR12,9
2013,9_4,C,TILA2,24
2013,3_2,C,SATR12,1
2013,20_3,C,TILA2,20.5
2013,5_2,C,KAPA,10.5
2013,5_3,C,KAPA,47
2013,20_2,C,BOBA2,5.25
2013,7_1,C,KAPA,15
2013,7_4,C,KAPA,12
2013,9_1,C,KAPA,1
2013,13_3,C,SCBR2,0.4
2013,5_4,C,BOGR2,10.5
2013,13_4,C,EUEX4,7.25
2013,12_2,C,LIPU4,0.05
2013,3_1,C,SATR12,0.75
2013,2_4,C,BOBA2,1
2013,12_1,C,HODR,0.5
2013,7_2,C,BOBA2,1.5
2013,20_1,C,BOER4,14
2013,15_1,C,KAPA,17
2013,20_4,C,SPCR,4
2013,9_3,C,CHSES,1.6
2013,20_1,C,KAPA,25
2013,20_2,C,KAPA,65
2013,12_1,C,BOER4,30.5
2013,2_2,C,SATR12,35
2013,18_2,C,PLJA,22
2013,18_2,C,CHSES,1.45
2013,3_3,C,KAPA,2.25
2013,5_3,C,BOBA2,2.25
2013,13_2,C,CHSES,1.25
2013,7_3,C,BOBA2,0.25
2013,20_4,C,SPCO4,5
2013,18_3,C,HODR,1.5
2013,13_1,C,PLJA,6.6
2013,9_2,C,BOBA2,0.9
2013,9_3,C,BOBA2,0.5
2013,7_3,C,EUEX4,4.85
2013,9_4,C,SATR12,15
2013,2_3,C,CHSES,8.5
2013,15_3,C,CHSES,1.25
2013,12_2,C,CHSES,12
2013,3_1,C,KAPA,7
2013,20_3,C,BOBA2,1.75
2013,20_4,C,BOBA2,1.5
2013,7_1,C,BOGR2,0.75
2013,7_2,C,BOGR2,1
2013,2_3,C,KAPA,10
2013,5_1,C,PLJA,30
2013,18_3,C,CHSES,0.35
2013,7_4,C,BOBA2,1
2013,9_1,C,BOBA2,0.75
2013,7_3,C,SATR12,45.75
2013,7_4,C,SATR12,15
2013,20_2,C,BOER4,3
2013,20_3,C,BOER4,14
2013,15_4,C,BOGR2,2
2013,18_1,C,PLJA,25.5
2013,7_1,C,SPORO,1.5
2013,18_3,C,CHSE7,0.35
2013,18_4,C,CHSE7,1
2013,13_1,C,CHSES,3.25
2013,5_1,C,BOGR2,8
2013,5_3,C,PLJA,15.75
2013,15_2,C,CHSES,1.5
2013,7_1,C,PLJA,10.7
2013,15_4,C,CHSES,1.25
2013,15_3,C,CHSE7,0.75
2013,18_1,C,CHSES,2
2013,3_2,C,KAPA,2
2013,7_2,C,PLJA,3.25
2013,20_1,C,CHSE7,1.75
2013,18_4,C,CHSES,5
2013,5_2,C,PLJA,26.25
2013,7_1,C,SATR12,22.5
2013,20_4,C,CHSE7,1.5
2013,13_2,C,SCBR2,3.1
2013,13_3,C,EUEX4,1.85
2013,5_2,C,BOGR2,9.75
2013,20_2,C,MUAR2,3.5
2013,2_1,C,PEAN,1.75
2013,2_2,C,PEAN,3.25
2013,2_3,C,PEAN,2
2013,2_4,C,PEAN,0.25
2013,3_2,C,PEAN,0.5
2013,3_4,C,SATR12,0.75
2013,5_3,C,SATR12,1
2013,13_1,C,SCBR2,2
2013,5_4,C,BOER4,3
2013,20_4,C,TILA2,19.75
2013,20_2,C,SATR12,2.25
2013,20_4,C,BOER4,11
2013,9_4,C,CHSES,1.75
2013,20_3,C,KAPA,54
2013,20_4,C,KAPA,16
2013,2_1,C,SATR12,33.5
2013,7_1,C,BOBA2,0.25
2013,20_3,C,CHSE7,3.25
2013,13_3,C,KAPA,32
2013,13_4,C,KAPA,31
2013,2_1,C,KAPA,3.25
2013,2_2,C,KAPA,15
2013,12_3,C,TILA2,11.5
2013,7_3,C,PLJA,4.25
2013,9_1,C,SPFL2,2
2013,5_3,C,BOER4,8
2013,7_1,C,BOER4,1.5
2013,7_4,C,BOER4,2
2013,9_1,C,BOER4,24.5
2013,18_2,C,BOBA2,1.75
2013,3_4,C,TILA2,1
2013,3_3,C,TILA2,14
2013,12_1,C,EUEX4,3.25
2013,9_2,C,BOER4,20.5
2013,20_3,C,SATR12,15.5
2013,20_4,C,SATR12,4.5
2013,12_1,C,CHSES,1.5
2013,13_1,C,SATR12,2.6
2013,5_1,C,EUEX4,5.25
2013,9_3,C,TILA2,31.5
2013,12_2,C,SOEL,1.25
2013,12_2,C,EUEX4,1.75
2013,12_3,C,EUEX4,4.75
2013,20_1,C,CHSES,0.75
2013,18_3,C,BOBA2,0.25
2013,15_1,C,CHSES,2.25
2013,13_1,C,SOEL,2.75
2013,20_2,C,CHSE7,5.75
2013,20_4,C,EPTO,10
2013,12_2,C,MELE2,0.25
2013,20_4,C,CHSES,3
2013,12_4,C,MUAR2,0.5
2013,9_2,C,MUAR2,1.5
2013,13_2,C,EUEX4,5.75
2013,9_4,C,BOER4,12
2013,3_1,C,TILA2,12.8
2013,15_1,C,MUAR2,0.5
2013,3_2,C,TILA2,11.75
2013,20_1,C,SPFL2,14
2013,12_3,C,SOEL,1
2013,20_2,C,CHSES,0.75
2013,13_2,C,SOEL,4
2013,20_3,C,CHSES,5.5
2013,9_2,C,MELE2,0.05
2013,12_2,C,TILA2,5.5
2013,12_1,C,KAPA,3
2013,12_3,C,KAPA,6
2013,13_3,C,TILA2,14
2013,13_2,C,SATR12,0.75
2013,9_3,C,BOER4,24
2013,20_1,C,EPTO,1
2013,13_1,C,KAPA,10
2013,13_2,C,KAPA,22
2013,13_2,C,TILA2,17.25
2013,5_4,C,PLJA,24.5
2013,7_4,C,PLJA,10
2013,12_1,C,TILA2,6.75
2013,12_4,C,KAPA,9
2013,13_1,C,TILA2,4
2013,13_3,C,SOEL,2.25
2013,12_2,C,PEAN,1.1
2013,13_4,C,TILA2,3
2013,12_1,C,PEAN,0.2
2013,12_3,C,EPTO,6
2013,15_1,C,CHST8,0.25
2013,12_2,C,EPTO,23
2013,13_1,C,EUEX4,4.75
2013,12_4,C,EUEX4,0.25
2013,2_1,C,TILA2,2
2013,14_3,F,PLJA,40
2013,14_4,F,KAPA,39
2013,4_2,F,KAPA,65
2013,8_4,F,EUEX4,0.25
2013,14_4,F,PLJA,22.25
2013,19_4,F,CHSES,1.25
2013,19_2,F,CHSES,2.1
2013,4_1,F,BOGR2,21.6
2013,8_1,F,EUEX4,1
2013,14_1,F,KAPA,18
2013,14_2,F,PLJA,33
2013,4_3,F,BOGR2,6.1
2013,19_3,F,CHSES,0.5
2013,8_2,F,EUEX4,0.5
2013,19_2,F,TILA2,12.35
2013,4_2,F,BOGR2,1.5
2013,4_3,F,KAPA,72
2013,19_1,F,CHSES,2.35
2013,16_1,F,PLJA,11.1
2013,16_2,F,EUEX4,4.25
2013,4_2,F,EUEX4,3
2013,19_1,F,TILA2,10
2013,8_3,F,KAPA,3.5
2013,14_2,F,KAPA,4
2013,19_3,F,PLJA,0.75
2013,6_3,F,KAPA,30
2013,14_2,F,CHSE7,1.55
2013,16_4,F,EUEX4,2.85
2013,19_3,F,BOBA2,3.35
2013,14_1,F,PLJA,22.5
2013,17_4,F,PLJA,30
2013,14_3,F,KAPA,30
2013,16_1,F,EUEX4,1.75
2013,6_2,F,EUEX4,10.75
2013,6_4,F,EUEX4,6.25
2013,14_1,F,EUEX4,4
2013,8_1,F,KAPA,35
2013,17_4,F,CHSES,1.75
2013,8_2,F,KAPA,25
2013,19_4,F,GUSA2,1
2013,14_1,F,CHSES,4.75
2013,6_1,F,KAPA,24
2013,4_1,F,KAPA,26
2013,14_2,F,EUEX4,7.6
2013,10_3,F,TILA2,9
2013,16_3,F,EUEX4,4.2
2013,14_3,F,EUEX4,1.5
2013,10_1,F,TILA2,8.5
2013,10_1,F,BOGR2,9
2013,4_1,F,PLJA,13.25
2013,4_4,F,BOGR2,7
2013,11_2,F,PEAN,0.1
2013,16_2,F,BOGR2,2.25
2013,17_2,F,EUEX4,3.5
2013,6_2,F,PLJA,14.1
2013,11_1,F,TILA2,13.25
2013,14_3,F,BOGR2,6
2013,4_3,F,PLJA,14.85
2013,11_4,F,CHSES,0.5
2013,4_1,F,TILA2,19.25
2013,14_4,F,EUEX4,0.55
2013,6_4,F,KAPA,39
2013,8_4,F,TILA2,17
2013,19_4,F,SPCO4,3.5
2013,6_1,F,TILA2,19.5
2013,14_1,F,CHSE7,3
2013,4_2,F,PLJA,24.75
2013,17_3,F,PLJA,56.5
2013,6_3,F,PLJA,15.25
2013,19_1,F,ASTRA,0.1
2013,1_2,F,BOGR2,25
2013,8_1,F,DANAN,0.01
2013,6_1,F,EUEX4,6.1
2013,11_1,F,PEAN,0.75
2013,8_2,F,TILA2,43
2013,19_4,F,BOBA2,2.25
2013,4_1,F,EUEX4,6.5
2013,6_2,F,KAPA,34
2013,4_4,F,TILA2,15.5
2013,19_3,F,SPCO4,0.75
2013,16_1,F,CHSE7,2.9
2013,10_1,F,CHLA10,1.5
2013,16_2,F,CHSE7,4
2013,1_2,F,KAPA,25
2013,4_2,F,ASTRA,0.1
2013,4_4,F,ASTRA,0.01
2013,10_4,F,TILA2,8
2013,1_3,F,SATR12,2
2013,11_3,F,KAPA,4
2013,11_4,F,KAPA,7.25
